,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000155287,1482.4166709088427,-2.1757134656614534,0.16903747450473086,-12.871190083951246,6.53868390378366e-38,6.350870642717534e-36
ENSG00000184371,332.1582144061196,-2.6692028264186507,0.20768806938939272,-12.851979578153733,8.383701773135625e-38,8.085548998809323e-36
ENSG00000142089,5929.526335113671,-1.641079046339315,0.12776720229206254,-12.84429037264179,9.259711885686674e-38,8.867954844369161e-36
ENSG00000135363,154.65235529546268,-4.682444569132456,0.36895096073141265,-12.691238314842504,6.613183850610463e-37,6.28941339125766e-35
ENSG00000185404,2401.2497666955046,-1.8251879769026795,0.14456565845758756,-12.625321922067336,1.531140078408701e-36,1.4461354050901492e-34
ENSG00000078018,952.8186591737135,-2.3812637706928896,0.18937503595128816,-12.57432775513985,2.9227587400390038e-36,2.7415877359475453e-34
ENSG00000060491,3079.4376895261375,-2.2035584068077507,0.17578039253961106,-12.535860086392697,4.7517803277031016e-36,4.426913713462176e-34
ENSG00000114450,1848.9082489881962,-1.9402406742532725,0.15512626163556567,-12.507493275454754,6.793435575561839e-36,6.28622298698104e-34
ENSG00000142961,364.4196214175195,-2.6421775153989424,0.2112722226186463,-12.506033602761706,6.919391515095848e-36,6.359803140888432e-34
ENSG00000121060,4272.851392435213,-1.6918350852747832,0.13592050515949092,-12.44723953379633,1.4476602422775321e-35,1.3217138011993867e-33
ENSG00000128016,1375.8702527597848,-2.0439097288789934,0.16432461450457983,-12.438244477500529,1.6202584235137907e-35,1.4694992788093618e-33
ENSG00000090339,3079.2698731328464,-1.6420034824013947,0.13218754064757876,-12.421771933703578,1.991022073154992e-35,1.7938846902537905e-33
ENSG00000083799,626.7827490737384,-2.0881888358195426,0.16832907742708714,-12.405395833789058,2.443024493780648e-35,2.1867464341389525e-33
ENSG00000144802,3754.2000662737028,-1.6910471336019735,0.1372511722869384,-12.32082105693536,6.997816427310046e-35,6.223058180000719e-33
ENSG00000023445,4168.426182724394,-1.689096844322641,0.13911983275169726,-12.14130876175909,6.379735482151749e-34,5.636804995359239e-32
ENSG00000104951,204.6903234334876,-3.337749415492305,0.275769874803946,-12.10338662939606,1.0134231993658866e-33,8.896686355971676e-32
ENSG00000141664,1776.0822815158288,-1.8451919838171955,0.15313739268870358,-12.049258195012413,1.9570320638806526e-33,1.7071053576334737e-31
ENSG00000234883,231.35239442877105,-3.2097782236694945,0.26645338095714766,-12.046303230003701,2.0284497770210062e-33,1.7582037782470052e-31
ENSG00000134716,690.9223563410978,-1.935304315896285,0.16269278521792296,-11.895452605989828,1.2497365170469702e-32,1.0764240000602678e-30
ENSG00000164308,5185.77231661119,-1.5108856493670677,0.12757577275510282,-11.843045248625662,2.3380647115501983e-32,2.001237264042498e-30
ENSG00000197506,434.0800347716496,-2.286092702146848,0.19304838317820397,-11.842071218159562,2.365382325002023e-32,2.0120441578200436e-30
ENSG00000070190,777.3941843077965,-1.9944095855477146,0.16857263328369979,-11.831158751558549,2.69396892986397e-32,2.2774015120053747e-30
ENSG00000120129,444.33224199453116,-2.2482652423525797,0.19049791103450847,-11.802046700372001,3.809319860965602e-32,3.2005297850260075e-30
ENSG00000104312,866.4540712315809,-1.9809287699167026,0.16793741955896221,-11.795636583669227,4.1108028734185253e-32,3.432771058016262e-30
ENSG00000134107,1032.7289032407843,-1.8302869184902328,0.15548780617380484,-11.771256946312121,5.490035417069182e-32,4.5567293961674214e-30
ENSG00000204616,2099.4093488487338,-1.632440279828314,0.13895889621975732,-11.74764857981228,7.261132053892556e-32,5.9904339444613584e-30
ENSG00000010818,843.4420524141701,-1.8425593455754963,0.1569123604725351,-11.742601666476146,7.707825125954496e-32,6.320878149697415e-30
